,Date,year,Month,Weak,Count
42470,2015-06-19,2015.0,6.0,Friday,1
42069,2015-06-19,2015.0,6.0,Friday,1
27209,2015-06-19,2015.0,6.0,Friday,1
33227,2015-06-19,2015.0,6.0,Friday,1
27244,2015-06-19,2015.0,6.0,Friday,1
2320,2015-06-19,2015.0,6.0,Friday,1
11816,2015-06-19,2015.0,6.0,Friday,1
14723,2015-06-19,2015.0,6.0,Friday,1
46675,2015-06-19,2015.0,6.0,Friday,1
2023,2015-06-19,2015.0,6.0,Friday,1
33107,2015-06-19,2015.0,6.0,Friday,1
27620,2015-06-19,2015.0,6.0,Friday,1
31638,2015-06-19,2015.0,6.0,Friday,1
14595,2015-06-19,2015.0,6.0,Friday,1
25110,2015-06-19,2015.0,6.0,Friday,1
13992,2015-06-19,2015.0,6.0,Friday,1
45686,2015-06-19,2015.0,6.0,Friday,1
34736,2015-06-19,2015.0,6.0,Friday,1
34682,2015-06-19,2015.0,6.0,Friday,1
26500,2015-06-19,2015.0,6.0,Friday,1
32128,2015-06-19,2015.0,6.0,Friday,1
39631,2015-06-19,2015.0,6.0,Friday,1
9730,2015-06-19,2015.0,6.0,Friday,1
35111,2015-06-20,2015.0,6.0,Saturday,1
6341,2015-06-20,2015.0,6.0,Saturday,1
27227,2015-06-20,2015.0,6.0,Saturday,1
999,2015-06-20,2015.0,6.0,Saturday,1
42548,2015-06-20,2015.0,6.0,Saturday,1
3945,2015-06-20,2015.0,6.0,Saturday,1
28057,2015-06-20,2015.0,6.0,Saturday,1
20185,2015-06-20,2015.0,6.0,Saturday,1
7242,2015-06-20,2015.0,6.0,Saturday,1
25231,2015-06-20,2015.0,6.0,Saturday,1
22425,2015-06-20,2015.0,6.0,Saturday,1
38898,2015-06-20,2015.0,6.0,Saturday,1
1490,2015-06-20,2015.0,6.0,Saturday,1
24013,2015-06-20,2015.0,6.0,Saturday,1
31363,2015-06-20,2015.0,6.0,Saturday,1
8521,2015-06-20,2015.0,6.0,Saturday,1
6657,2015-06-20,2015.0,6.0,Saturday,1
39159,2015-06-20,2015.0,6.0,Saturday,1
11279,2015-06-20,2015.0,6.0,Saturday,1
45238,2015-06-20,2015.0,6.0,Saturday,1
5260,2015-06-20,2015.0,6.0,Saturday,1
8985,2015-06-20,2015.0,6.0,Saturday,1
17500,2015-06-20,2015.0,6.0,Saturday,1
2039,2015-06-20,2015.0,6.0,Saturday,1
17333,2015-06-20,2015.0,6.0,Saturday,1
9497,2015-06-20,2015.0,6.0,Saturday,1
16604,2015-06-20,2015.0,6.0,Saturday,1
13073,2015-06-20,2015.0,6.0,Saturday,1
5031,2015-06-20,2015.0,6.0,Saturday,1
10981,2015-06-20,2015.0,6.0,Saturday,1
13812,2015-06-20,2015.0,6.0,Saturday,1
14323,2015-06-20,2015.0,6.0,Saturday,1
12871,2015-06-20,2015.0,6.0,Saturday,1
36484,2015-06-20,2015.0,6.0,Saturday,1
2875,2015-06-20,2015.0,6.0,Saturday,1
6596,2015-06-20,2015.0,6.0,Saturday,1
3333,2015-06-20,2015.0,6.0,Saturday,1
42965,2015-06-20,2015.0,6.0,Saturday,1
26914,2015-06-20,2015.0,6.0,Saturday,1
40228,2015-06-20,2015.0,6.0,Saturday,1
810,2015-06-20,2015.0,6.0,Saturday,1
7270,2015-06-20,2015.0,6.0,Saturday,1
9644,2015-06-20,2015.0,6.0,Saturday,1
4217,2015-06-20,2015.0,6.0,Saturday,1
2657,2015-06-20,2015.0,6.0,Saturday,1
2475,2015-06-20,2015.0,6.0,Saturday,1
38872,2015-06-20,2015.0,6.0,Saturday,1
20283,2015-06-20,2015.0,6.0,Saturday,1
14058,2015-06-20,2015.0,6.0,Saturday,1
40312,2015-06-20,2015.0,6.0,Saturday,1
32728,2015-06-20,2015.0,6.0,Saturday,1
10467,2015-06-20,2015.0,6.0,Saturday,1
9439,2015-06-21,2015.0,6.0,Sunday,1
6947,2015-06-21,2015.0,6.0,Sunday,1
29240,2015-06-21,2015.0,6.0,Sunday,1
16903,2015-06-21,2015.0,6.0,Sunday,1
9802,2015-06-21,2015.0,6.0,Sunday,1
38103,2015-06-21,2015.0,6.0,Sunday,1
40773,2015-06-21,2015.0,6.0,Sunday,1
29357,2015-06-21,2015.0,6.0,Sunday,1
38272,2015-06-21,2015.0,6.0,Sunday,1
41784,2015-06-21,2015.0,6.0,Sunday,1
27102,2015-06-21,2015.0,6.0,Sunday,1
42630,2015-06-21,2015.0,6.0,Sunday,1
41162,2015-06-21,2015.0,6.0,Sunday,1
17828,2015-06-21,2015.0,6.0,Sunday,1
44742,2015-06-21,2015.0,6.0,Sunday,1
40668,2015-06-21,2015.0,6.0,Sunday,1
22537,2015-06-21,2015.0,6.0,Sunday,1
836,2015-06-21,2015.0,6.0,Sunday,1
44845,2015-06-21,2015.0,6.0,Sunday,1
40143,2015-06-21,2015.0,6.0,Sunday,1
17358,2015-06-21,2015.0,6.0,Sunday,1
20885,2015-06-21,2015.0,6.0,Sunday,1
20399,2015-06-21,2015.0,6.0,Sunday,1
21854,2015-06-21,2015.0,6.0,Sunday,1
3801,2015-06-21,2015.0,6.0,Sunday,1
37830,2015-06-21,2015.0,6.0,Sunday,1
34377,2015-06-21,2015.0,6.0,Sunday,1
8674,2015-06-21,2015.0,6.0,Sunday,1
6670,2015-06-21,2015.0,6.0,Sunday,1
22220,2015-06-21,2015.0,6.0,Sunday,1
35615,2015-06-21,2015.0,6.0,Sunday,1
5064,2015-06-21,2015.0,6.0,Sunday,1
45725,2015-06-21,2015.0,6.0,Sunday,1
25693,2015-06-21,2015.0,6.0,Sunday,1
35063,2015-06-21,2015.0,6.0,Sunday,1
45572,2015-06-21,2015.0,6.0,Sunday,1
45560,2015-06-21,2015.0,6.0,Sunday,1
41822,2015-06-22,2015.0,6.0,Monday,1
1356,2015-06-22,2015.0,6.0,Monday,1
37160,2015-06-22,2015.0,6.0,Monday,1
6705,2015-06-22,2015.0,6.0,Monday,1
30074,2015-06-22,2015.0,6.0,Monday,1
16540,2015-06-22,2015.0,6.0,Monday,1
19019,2015-06-22,2015.0,6.0,Monday,1
21300,2015-06-22,2015.0,6.0,Monday,1
12380,2015-06-22,2015.0,6.0,Monday,1
16126,2015-06-22,2015.0,6.0,Monday,1
6034,2015-06-22,2015.0,6.0,Monday,1
21631,2015-06-22,2015.0,6.0,Monday,1
9929,2015-06-22,2015.0,6.0,Monday,1
30918,2015-06-22,2015.0,6.0,Monday,1
2085,2015-06-22,2015.0,6.0,Monday,1
38547,2015-06-22,2015.0,6.0,Monday,1
26936,2015-06-22,2015.0,6.0,Monday,1
2663,2015-06-22,2015.0,6.0,Monday,1
34724,2015-06-22,2015.0,6.0,Monday,1
3268,2015-06-23,2015.0,6.0,Tuesday,1
41639,2015-06-23,2015.0,6.0,Tuesday,1
13351,2015-06-23,2015.0,6.0,Tuesday,1
37362,2015-06-23,2015.0,6.0,Tuesday,1
17196,2015-06-23,2015.0,6.0,Tuesday,1
5723,2015-06-23,2015.0,6.0,Tuesday,1
30921,2015-06-23,2015.0,6.0,Tuesday,1
35512,2015-06-23,2015.0,6.0,Tuesday,1
23037,2015-06-23,2015.0,6.0,Tuesday,1
23030,2015-06-23,2015.0,6.0,Tuesday,1
14450,2015-06-23,2015.0,6.0,Tuesday,1
5278,2015-06-23,2015.0,6.0,Tuesday,1
7228,2015-06-23,2015.0,6.0,Tuesday,1
26587,2015-06-23,2015.0,6.0,Tuesday,1
18870,2015-06-23,2015.0,6.0,Tuesday,1
24208,2015-06-23,2015.0,6.0,Tuesday,1
26782,2015-06-23,2015.0,6.0,Tuesday,1
24414,2015-06-23,2015.0,6.0,Tuesday,1
26924,2015-06-23,2015.0,6.0,Tuesday,1
11646,2015-06-23,2015.0,6.0,Tuesday,1
9488,2015-06-23,2015.0,6.0,Tuesday,1
30537,2015-06-23,2015.0,6.0,Tuesday,1
20188,2015-06-23,2015.0,6.0,Tuesday,1
25785,2015-06-23,2015.0,6.0,Tuesday,1
25738,2015-06-23,2015.0,6.0,Tuesday,1
10886,2015-06-23,2015.0,6.0,Tuesday,1
5823,2015-06-24,2015.0,6.0,Wednesday,1
37790,2015-06-24,2015.0,6.0,Wednesday,1
32651,2015-06-24,2015.0,6.0,Wednesday,1
12522,2015-06-24,2015.0,6.0,Wednesday,1
31735,2015-06-24,2015.0,6.0,Wednesday,1
26802,2015-06-24,2015.0,6.0,Wednesday,1
14672,2015-06-24,2015.0,6.0,Wednesday,1
11986,2015-06-24,2015.0,6.0,Wednesday,1
1912,2015-06-24,2015.0,6.0,Wednesday,1
22026,2015-06-24,2015.0,6.0,Wednesday,1
15756,2015-06-24,2015.0,6.0,Wednesday,1
36104,2015-06-24,2015.0,6.0,Wednesday,1
33096,2015-06-24,2015.0,6.0,Wednesday,1
26893,2015-06-24,2015.0,6.0,Wednesday,1
11665,2015-06-24,2015.0,6.0,Wednesday,1
14153,2015-06-24,2015.0,6.0,Wednesday,1
40546,2015-06-24,2015.0,6.0,Wednesday,1
10167,2015-06-24,2015.0,6.0,Wednesday,1
12690,2015-06-24,2015.0,6.0,Wednesday,1
2962,2015-06-24,2015.0,6.0,Wednesday,1
38354,2015-06-24,2015.0,6.0,Wednesday,1
604,2015-06-24,2015.0,6.0,Wednesday,1
44373,2015-06-24,2015.0,6.0,Wednesday,1
16785,2015-06-24,2015.0,6.0,Wednesday,1
22074,2015-06-24,2015.0,6.0,Wednesday,1
9914,2015-06-24,2015.0,6.0,Wednesday,1
7476,2015-06-24,2015.0,6.0,Wednesday,1
18053,2015-06-24,2015.0,6.0,Wednesday,1
25483,2015-06-24,2015.0,6.0,Wednesday,1
17181,2015-06-24,2015.0,6.0,Wednesday,1
5104,2015-06-24,2015.0,6.0,Wednesday,1
14306,2015-06-24,2015.0,6.0,Wednesday,1
31182,2015-06-25,2015.0,6.0,Thursday,1
27134,2015-06-25,2015.0,6.0,Thursday,1
21763,2015-06-25,2015.0,6.0,Thursday,1
38165,2015-06-25,2015.0,6.0,Thursday,1
3240,2015-06-25,2015.0,6.0,Thursday,1
1065,2015-06-25,2015.0,6.0,Thursday,1
38654,2015-06-25,2015.0,6.0,Thursday,1
25079,2015-06-25,2015.0,6.0,Thursday,1
9271,2015-06-25,2015.0,6.0,Thursday,1
30970,2015-06-25,2015.0,6.0,Thursday,1
44142,2015-06-25,2015.0,6.0,Thursday,1
39689,2015-06-25,2015.0,6.0,Thursday,1
31357,2015-06-25,2015.0,6.0,Thursday,1
12257,2015-06-25,2015.0,6.0,Thursday,1
21874,2015-06-25,2015.0,6.0,Thursday,1
39624,2015-06-25,2015.0,6.0,Thursday,1
27732,2015-06-25,2015.0,6.0,Thursday,1
40292,2015-06-25,2015.0,6.0,Thursday,1
33618,2015-06-25,2015.0,6.0,Thursday,1
43046,2015-06-25,2015.0,6.0,Thursday,1
38608,2015-06-25,2015.0,6.0,Thursday,1
38447,2015-06-25,2015.0,6.0,Thursday,1
10356,2015-06-25,2015.0,6.0,Thursday,1
24937,2015-06-25,2015.0,6.0,Thursday,1
3675,2015-06-25,2015.0,6.0,Thursday,1
5291,2015-06-26,2015.0,6.0,Friday,1
30152,2015-06-26,2015.0,6.0,Friday,1
38497,2015-06-26,2015.0,6.0,Friday,1
8540,2015-06-26,2015.0,6.0,Friday,1
32743,2015-06-26,2015.0,6.0,Friday,1
36190,2015-06-26,2015.0,6.0,Friday,1
15134,2015-06-26,2015.0,6.0,Friday,1
40406,2015-06-26,2015.0,6.0,Friday,1
33669,2015-06-26,2015.0,6.0,Friday,1
15991,2015-06-26,2015.0,6.0,Friday,1
2343,2015-06-26,2015.0,6.0,Friday,1
25871,2015-06-26,2015.0,6.0,Friday,1
36350,2015-06-26,2015.0,6.0,Friday,1
37636,2015-06-26,2015.0,6.0,Friday,1
27171,2015-06-26,2015.0,6.0,Friday,1
44359,2015-06-26,2015.0,6.0,Friday,1
12832,2015-06-26,2015.0,6.0,Friday,1
13579,2015-06-26,2015.0,6.0,Friday,1
14550,2015-06-26,2015.0,6.0,Friday,1
46237,2015-06-26,2015.0,6.0,Friday,1
32290,2015-06-26,2015.0,6.0,Friday,1
38576,2015-06-27,2015.0,6.0,Saturday,1
13240,2015-06-27,2015.0,6.0,Saturday,1
30255,2015-06-27,2015.0,6.0,Saturday,1
893,2015-06-27,2015.0,6.0,Saturday,1
23681,2015-06-27,2015.0,6.0,Saturday,1
10686,2015-06-27,2015.0,6.0,Saturday,1
32931,2015-06-27,2015.0,6.0,Saturday,1
45749,2015-06-27,2015.0,6.0,Saturday,1
8321,2015-06-27,2015.0,6.0,Saturday,1
35616,2015-06-27,2015.0,6.0,Saturday,1
27611,2015-06-27,2015.0,6.0,Saturday,1
27038,2015-06-27,2015.0,6.0,Saturday,1
14537,2015-06-27,2015.0,6.0,Saturday,1
3358,2015-06-27,2015.0,6.0,Saturday,1
29047,2015-06-27,2015.0,6.0,Saturday,1
13474,2015-06-27,2015.0,6.0,Saturday,1
36298,2015-06-27,2015.0,6.0,Saturday,1
15284,2015-06-27,2015.0,6.0,Saturday,1
46714,2015-06-27,2015.0,6.0,Saturday,1
37826,2015-06-27,2015.0,6.0,Saturday,1
27677,2015-06-27,2015.0,6.0,Saturday,1
5744,2015-06-27,2015.0,6.0,Saturday,1
43305,2015-06-27,2015.0,6.0,Saturday,1
40739,2015-06-27,2015.0,6.0,Saturday,1
39650,2015-06-27,2015.0,6.0,Saturday,1
39551,2015-06-27,2015.0,6.0,Saturday,1
19286,2015-06-27,2015.0,6.0,Saturday,1
13744,2015-06-27,2015.0,6.0,Saturday,1
45376,2015-06-27,2015.0,6.0,Saturday,1
13605,2015-06-27,2015.0,6.0,Saturday,1
14742,2015-06-27,2015.0,6.0,Saturday,1
1886,2015-06-27,2015.0,6.0,Saturday,1
8655,2015-06-27,2015.0,6.0,Saturday,1
31414,2015-06-28,2015.0,6.0,Sunday,1
2667,2015-06-28,2015.0,6.0,Sunday,1
27930,2015-06-28,2015.0,6.0,Sunday,1
39589,2015-06-28,2015.0,6.0,Sunday,1
34687,2015-06-28,2015.0,6.0,Sunday,1
40411,2015-06-28,2015.0,6.0,Sunday,1
45655,2015-06-28,2015.0,6.0,Sunday,1
5672,2015-06-28,2015.0,6.0,Sunday,1
45077,2015-06-28,2015.0,6.0,Sunday,1
27833,2015-06-28,2015.0,6.0,Sunday,1
44367,2015-06-28,2015.0,6.0,Sunday,1
35925,2015-06-28,2015.0,6.0,Sunday,1
45859,2015-06-28,2015.0,6.0,Sunday,1
19023,2015-06-28,2015.0,6.0,Sunday,1
43211,2015-06-28,2015.0,6.0,Sunday,1
41374,2015-06-28,2015.0,6.0,Sunday,1
37814,2015-06-28,2015.0,6.0,Sunday,1
40619,2015-06-28,2015.0,6.0,Sunday,1
36606,2015-06-28,2015.0,6.0,Sunday,1
25436,2015-06-28,2015.0,6.0,Sunday,1
29372,2015-06-28,2015.0,6.0,Sunday,1
3163,2015-06-28,2015.0,6.0,Sunday,1
41158,2015-06-28,2015.0,6.0,Sunday,1
38840,2015-06-28,2015.0,6.0,Sunday,1
18291,2015-06-28,2015.0,6.0,Sunday,1
17294,2015-06-28,2015.0,6.0,Sunday,1
20434,2015-06-28,2015.0,6.0,Sunday,1
572,2015-06-28,2015.0,6.0,Sunday,1
15130,2015-06-28,2015.0,6.0,Sunday,1
11649,2015-06-28,2015.0,6.0,Sunday,1
9281,2015-06-28,2015.0,6.0,Sunday,1
19554,2015-06-28,2015.0,6.0,Sunday,1
21566,2015-06-28,2015.0,6.0,Sunday,1
7558,2015-06-28,2015.0,6.0,Sunday,1
21241,2015-06-28,2015.0,6.0,Sunday,1
4128,2015-06-28,2015.0,6.0,Sunday,1
45320,2015-06-28,2015.0,6.0,Sunday,1
10771,2015-06-28,2015.0,6.0,Sunday,1
4215,2015-06-28,2015.0,6.0,Sunday,1
36175,2015-06-28,2015.0,6.0,Sunday,1
9268,2015-06-28,2015.0,6.0,Sunday,1
29378,2015-06-28,2015.0,6.0,Sunday,1
32316,2015-06-28,2015.0,6.0,Sunday,1
1526,2015-06-29,2015.0,6.0,Monday,1
9112,2015-06-29,2015.0,6.0,Monday,1
46482,2015-06-29,2015.0,6.0,Monday,1
16475,2015-06-29,2015.0,6.0,Monday,1
15127,2015-06-29,2015.0,6.0,Monday,1
36260,2015-06-29,2015.0,6.0,Monday,1
8718,2015-06-29,2015.0,6.0,Monday,1
6703,2015-06-29,2015.0,6.0,Monday,1
35544,2015-06-29,2015.0,6.0,Monday,1
28418,2015-06-29,2015.0,6.0,Monday,1
6923,2015-06-29,2015.0,6.0,Monday,1
37829,2015-06-29,2015.0,6.0,Monday,1
5629,2015-06-29,2015.0,6.0,Monday,1
44154,2015-06-29,2015.0,6.0,Monday,1
32771,2015-06-29,2015.0,6.0,Monday,1
35981,2015-06-29,2015.0,6.0,Monday,1
16273,2015-06-29,2015.0,6.0,Monday,1
41,2015-06-29,2015.0,6.0,Monday,1
33047,2015-06-29,2015.0,6.0,Monday,1
38957,2015-06-29,2015.0,6.0,Monday,1
19154,2015-06-29,2015.0,6.0,Monday,1
38439,2015-06-29,2015.0,6.0,Monday,1
18457,2015-06-29,2015.0,6.0,Monday,1
10571,2015-06-29,2015.0,6.0,Monday,1
36170,2015-06-29,2015.0,6.0,Monday,1
36443,2015-06-30,2015.0,6.0,Tuesday,1
15337,2015-06-30,2015.0,6.0,Tuesday,1
34775,2015-06-30,2015.0,6.0,Tuesday,1
15199,2015-06-30,2015.0,6.0,Tuesday,1
18562,2015-06-30,2015.0,6.0,Tuesday,1
43718,2015-06-30,2015.0,6.0,Tuesday,1
482,2015-06-30,2015.0,6.0,Tuesday,1
5937,2015-06-30,2015.0,6.0,Tuesday,1
2773,2015-06-30,2015.0,6.0,Tuesday,1
665,2015-06-30,2015.0,6.0,Tuesday,1
8583,2015-06-30,2015.0,6.0,Tuesday,1
34449,2015-06-30,2015.0,6.0,Tuesday,1
6943,2015-06-30,2015.0,6.0,Tuesday,1
9812,2015-06-30,2015.0,6.0,Tuesday,1
20317,2015-06-30,2015.0,6.0,Tuesday,1
29571,2015-06-30,2015.0,6.0,Tuesday,1
43396,2015-06-30,2015.0,6.0,Tuesday,1
23784,2015-06-30,2015.0,6.0,Tuesday,1
655,2015-06-30,2015.0,6.0,Tuesday,1
14570,2015-06-30,2015.0,6.0,Tuesday,1
37384,2015-06-30,2015.0,6.0,Tuesday,1
10260,2015-06-30,2015.0,6.0,Tuesday,1
46188,2015-06-30,2015.0,6.0,Tuesday,1
6695,2015-06-30,2015.0,6.0,Tuesday,1
29807,2015-06-30,2015.0,6.0,Tuesday,1
9117,2015-06-30,2015.0,6.0,Tuesday,1
16089,2015-06-30,2015.0,6.0,Tuesday,1
489,2015-06-30,2015.0,6.0,Tuesday,1
34261,2015-06-30,2015.0,6.0,Tuesday,1
20132,2015-06-30,2015.0,6.0,Tuesday,1
22210,2015-06-30,2015.0,6.0,Tuesday,1
7672,2015-06-30,2015.0,6.0,Tuesday,1
33571,2015-07-01,2015.0,7.0,Wednesday,1
9083,2015-07-01,2015.0,7.0,Wednesday,1
22044,2015-07-01,2015.0,7.0,Wednesday,1
15465,2015-07-01,2015.0,7.0,Wednesday,1
41095,2015-07-01,2015.0,7.0,Wednesday,1
11717,2015-07-01,2015.0,7.0,Wednesday,1
10910,2015-07-01,2015.0,7.0,Wednesday,1
7960,2015-07-01,2015.0,7.0,Wednesday,1
45341,2015-07-01,2015.0,7.0,Wednesday,1
11515,2015-07-01,2015.0,7.0,Wednesday,1
13825,2015-07-01,2015.0,7.0,Wednesday,1
13883,2015-07-01,2015.0,7.0,Wednesday,1
25033,2015-07-01,2015.0,7.0,Wednesday,1
35700,2015-07-01,2015.0,7.0,Wednesday,1
3554,2015-07-01,2015.0,7.0,Wednesday,1
45392,2015-07-01,2015.0,7.0,Wednesday,1
22078,2015-07-01,2015.0,7.0,Wednesday,1
32924,2015-07-01,2015.0,7.0,Wednesday,1
1807,2015-07-01,2015.0,7.0,Wednesday,1
37974,2015-07-01,2015.0,7.0,Wednesday,1
42425,2015-07-01,2015.0,7.0,Wednesday,1
14730,2015-07-01,2015.0,7.0,Wednesday,1
9903,2015-07-01,2015.0,7.0,Wednesday,1
22156,2015-07-01,2015.0,7.0,Wednesday,1
11491,2015-07-01,2015.0,7.0,Wednesday,1
32620,2015-07-01,2015.0,7.0,Wednesday,1
7277,2015-07-01,2015.0,7.0,Wednesday,1
8269,2015-07-01,2015.0,7.0,Wednesday,1
32561,2015-07-01,2015.0,7.0,Wednesday,1
42756,2015-07-01,2015.0,7.0,Wednesday,1
29843,2015-07-01,2015.0,7.0,Wednesday,1
232,2015-07-01,2015.0,7.0,Wednesday,1
3075,2015-07-01,2015.0,7.0,Wednesday,1
18659,2015-07-01,2015.0,7.0,Wednesday,1
19179,2015-07-01,2015.0,7.0,Wednesday,1
13015,2015-07-01,2015.0,7.0,Wednesday,1
6161,2015-07-01,2015.0,7.0,Wednesday,1
38998,2015-07-01,2015.0,7.0,Wednesday,1
3480,2015-07-01,2015.0,7.0,Wednesday,1
37386,2015-07-01,2015.0,7.0,Wednesday,1
1386,2015-07-01,2015.0,7.0,Wednesday,1
37524,2015-07-01,2015.0,7.0,Wednesday,1
44505,2015-07-01,2015.0,7.0,Wednesday,1
29742,2015-07-01,2015.0,7.0,Wednesday,1
25921,2015-07-01,2015.0,7.0,Wednesday,1
43336,2015-07-01,2015.0,7.0,Wednesday,1
1075,2015-07-01,2015.0,7.0,Wednesday,1
21791,2015-07-01,2015.0,7.0,Wednesday,1
11394,2015-07-01,2015.0,7.0,Wednesday,1
3361,2015-07-01,2015.0,7.0,Wednesday,1
19627,2015-07-01,2015.0,7.0,Wednesday,1
29634,2015-07-01,2015.0,7.0,Wednesday,1
6172,2015-07-01,2015.0,7.0,Wednesday,1
27540,2015-07-01,2015.0,7.0,Wednesday,1
29552,2015-07-01,2015.0,7.0,Wednesday,1
3280,2015-07-01,2015.0,7.0,Wednesday,1
10150,2015-07-01,2015.0,7.0,Wednesday,1
16793,2015-07-01,2015.0,7.0,Wednesday,1
9572,2015-07-01,2015.0,7.0,Wednesday,1
22155,2015-07-01,2015.0,7.0,Wednesday,1
3663,2015-07-01,2015.0,7.0,Wednesday,1
2792,2015-07-01,2015.0,7.0,Wednesday,1
20864,2015-07-01,2015.0,7.0,Wednesday,1
22893,2015-07-01,2015.0,7.0,Wednesday,1
23228,2015-07-01,2015.0,7.0,Wednesday,1
43692,2015-07-01,2015.0,7.0,Wednesday,1
33155,2015-07-01,2015.0,7.0,Wednesday,1
14989,2015-07-01,2015.0,7.0,Wednesday,1
30672,2015-07-01,2015.0,7.0,Wednesday,1
36704,2015-07-01,2015.0,7.0,Wednesday,1
8551,2015-07-01,2015.0,7.0,Wednesday,1
38159,2015-07-01,2015.0,7.0,Wednesday,1
39769,2015-07-01,2015.0,7.0,Wednesday,1
35725,2015-07-02,2015.0,7.0,Thursday,1
17020,2015-07-02,2015.0,7.0,Thursday,1
16887,2015-07-02,2015.0,7.0,Thursday,1
12531,2015-07-02,2015.0,7.0,Thursday,1
36393,2015-07-02,2015.0,7.0,Thursday,1
1641,2015-07-02,2015.0,7.0,Thursday,1
62,2015-07-02,2015.0,7.0,Thursday,1
18296,2015-07-02,2015.0,7.0,Thursday,1
571,2015-07-02,2015.0,7.0,Thursday,1
21217,2015-07-02,2015.0,7.0,Thursday,1
10485,2015-07-02,2015.0,7.0,Thursday,1
44564,2015-07-02,2015.0,7.0,Thursday,1
42883,2015-07-02,2015.0,7.0,Thursday,1
25211,2015-07-02,2015.0,7.0,Thursday,1
39254,2015-07-02,2015.0,7.0,Thursday,1
38034,2015-07-02,2015.0,7.0,Thursday,1
155,2015-07-02,2015.0,7.0,Thursday,1
6619,2015-07-02,2015.0,7.0,Thursday,1
26940,2015-07-02,2015.0,7.0,Thursday,1
40880,2015-07-02,2015.0,7.0,Thursday,1
46052,2015-07-02,2015.0,7.0,Thursday,1
25564,2015-07-02,2015.0,7.0,Thursday,1
39358,2015-07-02,2015.0,7.0,Thursday,1
31373,2015-07-02,2015.0,7.0,Thursday,1
43209,2015-07-02,2015.0,7.0,Thursday,1
46100,2015-07-02,2015.0,7.0,Thursday,1
44050,2015-07-02,2015.0,7.0,Thursday,1
23326,2015-07-02,2015.0,7.0,Thursday,1
38551,2015-07-02,2015.0,7.0,Thursday,1
19308,2015-07-03,2015.0,7.0,Friday,1
27117,2015-07-03,2015.0,7.0,Friday,1
29465,2015-07-03,2015.0,7.0,Friday,1
6747,2015-07-03,2015.0,7.0,Friday,1
43413,2015-07-03,2015.0,7.0,Friday,1
22473,2015-07-03,2015.0,7.0,Friday,1
5649,2015-07-03,2015.0,7.0,Friday,1
19539,2015-07-03,2015.0,7.0,Friday,1
32184,2015-07-03,2015.0,7.0,Friday,1
35022,2015-07-03,2015.0,7.0,Friday,1
8369,2015-07-03,2015.0,7.0,Friday,1
13840,2015-07-03,2015.0,7.0,Friday,1
2031,2015-07-03,2015.0,7.0,Friday,1
1973,2015-07-03,2015.0,7.0,Friday,1
25082,2015-07-03,2015.0,7.0,Friday,1
26609,2015-07-03,2015.0,7.0,Friday,1
26620,2015-07-03,2015.0,7.0,Friday,1
13913,2015-07-03,2015.0,7.0,Friday,1
43592,2015-07-03,2015.0,7.0,Friday,1
8076,2015-07-03,2015.0,7.0,Friday,1
27820,2015-07-03,2015.0,7.0,Friday,1
35304,2015-07-03,2015.0,7.0,Friday,1
45690,2015-07-03,2015.0,7.0,Friday,1
24459,2015-07-03,2015.0,7.0,Friday,1
17350,2015-07-03,2015.0,7.0,Friday,1
797,2015-07-03,2015.0,7.0,Friday,1
17647,2015-07-03,2015.0,7.0,Friday,1
3015,2015-07-03,2015.0,7.0,Friday,1
30076,2015-07-03,2015.0,7.0,Friday,1
6091,2015-07-03,2015.0,7.0,Friday,1
39031,2015-07-03,2015.0,7.0,Friday,1
10568,2015-07-03,2015.0,7.0,Friday,1
9868,2015-07-03,2015.0,7.0,Friday,1
29251,2015-07-03,2015.0,7.0,Friday,1
12176,2015-07-04,2015.0,7.0,Saturday,1
35509,2015-07-04,2015.0,7.0,Saturday,1
39561,2015-07-04,2015.0,7.0,Saturday,1
12481,2015-07-04,2015.0,7.0,Saturday,1
45852,2015-07-04,2015.0,7.0,Saturday,1
14509,2015-07-04,2015.0,7.0,Saturday,1
24233,2015-07-04,2015.0,7.0,Saturday,1
10908,2015-07-04,2015.0,7.0,Saturday,1
19874,2015-07-04,2015.0,7.0,Saturday,1
10486,2015-07-04,2015.0,7.0,Saturday,1
32637,2015-07-04,2015.0,7.0,Saturday,1
36850,2015-07-04,2015.0,7.0,Saturday,1
37323,2015-07-04,2015.0,7.0,Saturday,1
42245,2015-07-04,2015.0,7.0,Saturday,1
39499,2015-07-04,2015.0,7.0,Saturday,1
30800,2015-07-04,2015.0,7.0,Saturday,1
33266,2015-07-05,2015.0,7.0,Sunday,1
12029,2015-07-05,2015.0,7.0,Sunday,1
21954,2015-07-05,2015.0,7.0,Sunday,1
17881,2015-07-05,2015.0,7.0,Sunday,1
41530,2015-07-05,2015.0,7.0,Sunday,1
9060,2015-07-05,2015.0,7.0,Sunday,1
24801,2015-07-05,2015.0,7.0,Sunday,1
7926,2015-07-05,2015.0,7.0,Sunday,1
41448,2015-07-05,2015.0,7.0,Sunday,1
17637,2015-07-05,2015.0,7.0,Sunday,1
22478,2015-07-05,2015.0,7.0,Sunday,1
21385,2015-07-05,2015.0,7.0,Sunday,1
11335,2015-07-05,2015.0,7.0,Sunday,1
12269,2015-07-05,2015.0,7.0,Sunday,1
30571,2015-07-05,2015.0,7.0,Sunday,1
33797,2015-07-05,2015.0,7.0,Sunday,1
